nome,L_estimado,L,B,erro_L,B_estimado,B_erro,linha,batch,S_OVO,P_OVO,W,D/4,VOL_OVO,aspect_ratio,bounding_box_area,pca_ratio_1_0,pca_ratio_2_0,sphericity_pca,area_proj_2d,shape_compactness
ovo315.ply,57.47691537583021,58.91,43.25,-1.433084624169787,44.11115281682636,0.8611528168263618,1,1,61.68,60.3,0.0,37.17,58.17,1.3030018874026215,25.353729975830433,0.6074929264430214,0.09482423070346574,0.09482423070346574,14.989018284754035,0.5911957845667277
ovo599.ply,60.3696027428788,62.36,46.86,-1.9903972571211952,46.9924765994816,0.132476599481599,1,2,69.53,72.0,0.59,41.19,71.39,1.2846652722181655,28.369171442147323,0.6465474798286076,0.11541210269370507,0.11541210269370507,15.734279801417053,0.5546259901704796
ovo491.ply,55.94798383631584,58.31,43.6,-2.3620161636841672,40.61946155474107,-2.9805384452589294,1,2,61.77,60.0,1.23,38.45,58.44,1.3773689186134876,22.725769785045063,0.5613437881702498,0.07854516584226809,0.07854516584226809,14.43112826685197,0.6350116367168575
ovo636.ply,59.43770268461304,60.19,43.68,-0.7522973153869614,43.56071546688389,-0.1192845331161081,3,3,63.21,61.1,0.77,37.43,60.53,1.3644794867935375,25.8914885464967,0.5054826716344436,0.08620873794819865,0.08620873794819865,15.02219098334567,0.5801980429347806
ovo259.ply,56.97816023433409,56.89,44.61,0.0881602343340901,44.94124685589629,0.3312468558962891,2,1,62.19,62.6,0.0,40.75,59.48,1.2678366583160021,25.60669564486022,0.5953563411614013,0.08591076301585741,0.08591076301585741,15.150335333301692,0.5916552273445196
ovo673.ply,56.60983128850414,58.67,45.86,-2.0601687114958622,46.2887170658139,0.428717065813899,1,3,65.33,65.6,0.0,39.51,64.55,1.222972570356952,26.203964636570273,0.6823112965640258,0.09753951248565193,0.09753951248565193,14.846120790062942,0.5665600986708585
ovo853.ply,58.672261462034015,60.26,47.03,-1.5877385379659827,47.22712416692906,0.1971241669290577,2,4,68.25,68.9,1.03,41.36,69.45,1.2423424567342054,27.709221772220072,0.6034240061085577,0.10298530697894763,0.10298530697894763,15.733782750555186,0.5678175619615964
ovo999.ply,55.45860370074297,57.05,43.72,-1.5913962992570276,43.950366869253486,0.230366869253487,1,4,61.03,57.8,0.57,38.94,57.47,1.2618462063291749,24.374259787041925,0.6228644665284022,0.09940011524412436,0.09940011524412436,15.009276083996612,0.6157838726235283
ovo996.ply,58.8938841208897,57.01,45.86,1.883884120889704,46.66696259024165,0.8069625902416533,1,4,64.07,63.4,-0.92,38.94,62.73,1.2620037999474338,27.483986870635867,0.6456119839236524,0.10757131696047507,0.10757131696047507,15.221973181554402,0.5538488012384292
ovo527.ply,56.60506119199143,59.06,44.35,-2.4549388080085777,44.88037922635502,0.5303792263550164,1,2,63.4,63.2,1.96,38.81,61.09,1.2612429343901657,25.40456612427607,0.6052361105753666,0.10521972425274394,0.10521972425274394,15.024342911880307,0.5914032476832328
ovo57.ply,60.21986263565013,58.1,44.52,2.1198626356501293,45.77760448537765,1.257604485377648,3,0,62.95,64.7,0.0,38.64,60.52,1.3154874160111556,27.567210538985634,0.5686342222959531,0.10069851550196378,0.10069851550196378,15.449266144958926,0.560421814282244
ovo540.ply,54.17123678757498,56.11,44.91,-1.938763212425016,44.44333364177956,-0.4666663582204364,2,2,62.03,61.3,1.19,40.42,59.4,1.2188832913436218,24.07550350338038,0.6677387076209202,0.1082156821965365,0.1082156821965365,14.81109093377104,0.6151934031905689
ovo496.ply,58.23831762008438,57.4,44.15,0.838317620084382,44.244656069591954,0.0946560695919558,3,2,61.91,58.5,1.39,38.19,58.88,1.3162791350097047,25.767343331722905,0.5576406241288246,0.08925592432725561,0.08925592432725561,14.614978886815386,0.5671899775877349
ovo957.ply,58.24150857149417,58.38,42.53,-0.13849142850583,42.34220981034338,-0.1877901896566172,1,4,60.26,54.6,1.04,37.18,55.88,1.375495252429336,24.660741756051184,0.547896033744016,0.10243563941964326,0.10243563941964326,14.981687140741172,0.6075116186261919
ovo507.ply,54.85437758163688,56.62,45.95,-1.7656224183631224,45.86175153481927,-0.0882484651807331,2,2,63.9,64.3,-2.0,39.12,62.52,1.196081173218825,25.157178352461912,0.6865109470319106,0.1035050321803188,0.1035050321803188,14.74866065462597,0.5862605276311781
ovo74.ply,52.98642635689768,54.1,43.14,-1.1135736431023204,43.02303169486983,-0.1169683051301717,2,0,58.02,56.3,0.0,37.43,53.17,1.2315828120317218,22.79636700550695,0.6771453883011249,0.0980295503290919,0.0980295503290919,14.178839074896796,0.621978013929658
ovo248.ply,61.5911184716511,60.22,45.67,1.3711184716511011,45.265966787362366,-0.4040332126376356,3,1,66.19,67.4,-0.71,37.52,65.75,1.3606495750102148,27.879815231342594,0.5178219922956231,0.08992319983620051,0.08992319983620051,15.509169072151806,0.556286651954434
ovo45.ply,60.0708802061379,59.28,42.86,0.7908802061378992,43.474383073277664,0.614383073277665,3,0,61.36,61.5,1.11,37.57,57.56,1.3817534823872308,26.115444576306118,0.5228112611715057,0.09768508161054228,0.09768508161054228,14.957338252437925,0.5727391777204642
ovo712.ply,55.83102499593177,57.52,44.16,-1.688975004068233,42.73073703497687,-1.4292629650231277,1,3,62.01,60.3,0.0,39.15,59.03,1.3065776270189717,23.85700847494381,0.6797886788015477,0.08273627225267663,0.08273627225267663,14.25409420458768,0.59748036806703
ovo524.ply,56.89254531798176,58.67,44.21,-1.777454682018245,43.05841567366702,-1.15158432633298,1,2,62.92,61.0,0.99,38.52,60.33,1.3212874748843857,24.497028650345968,0.5812474729146322,0.09723504289678446,0.09723504289678446,14.674972150928085,0.5990511078053065
ovo623.ply,62.0791276866258,62.2,45.25,-0.1208723133742069,46.16823666018874,0.9182366601887396,2,3,66.96,69.6,0.79,37.95,66.77,1.3446285190302094,28.66083858694215,0.5051378905906551,0.1015743348275184,0.1015743348275184,16.266471466413584,0.5675504370561081
ovo593.ply,54.11306515906683,57.01,43.92,-2.89693484093317,43.0923935641283,-0.8276064358717008,1,2,61.29,59.2,0.85,39.3,57.92,1.2557451717908874,23.318615007958268,0.6552989488925759,0.09366038202407954,0.09366038202407954,14.501227250314022,0.6218734365383616
ovo725.ply,61.33148606821442,61.31,43.94,0.021486068214422,41.07781031276999,-2.862189687230007,2,3,64.37,63.9,0.0,38.82,62.34,1.4930563630639313,25.19363150910407,0.4870238205868097,0.06703459668495755,0.06703459668495755,14.983515148962626,0.5947342344650919
ovo287.ply,58.5189153863366,57.72,43.96,0.7989153863366028,44.69233801460329,0.7323380146032861,3,1,61.86,60.7,0.35,37.77,58.74,1.3093724335302275,26.153471466941244,0.5477860907412204,0.09022620926191123,0.09022620926191123,15.530711288087815,0.5938298213190968
ovo356.ply,58.39157026545793,58.7,44.96,-0.3084297345420737,43.96914940478918,-0.9908505952108227,3,1,64.04,64.4,-0.72,40.64,62.27,1.3280122780609862,25.67427676982165,0.562954244054369,0.08829349326172027,0.08829349326172027,15.267746406551517,0.594670944129484
ovo555.ply,60.32036328611594,61.83,44.67,-1.5096367138840563,46.24241900688717,1.5724190068871664,2,2,65.83,66.4,-1.02,38.63,64.81,1.3044378858539398,27.89359513724227,0.5413235964038497,0.0890923697196049,0.0890923697196049,15.610976887877287,0.5596617005111046
ovo358.ply,52.34041107331375,52.95,42.28,-0.6095889266862571,43.10590659190705,0.8259065919070494,2,1,55.98,51.4,-1.29,36.87,50.13,1.214228285901321,22.5618087070828,0.6473394640709151,0.11170145593674596,0.11170145593674596,14.091767967101617,0.624585029952754
ovo456.ply,54.75574913283557,56.97,41.97,-2.2142508671644308,41.94886853796234,-0.0211314620376583,2,2,58.47,54.3,1.19,36.57,53.2,1.3052974023192885,22.969417220709648,0.5749189601597327,0.10576213889055004,0.10576213889055004,14.436348852382464,0.6285030531539297
ovo927.ply,59.85044311344081,59.18,44.93,0.6704431134408111,45.514821929994845,0.5848219299948454,1,4,64.34,65.7,0.54,40.7,62.7,1.3149659951541766,27.240822607395447,0.602587903361439,0.10070727479570404,0.10070727479570404,15.454835294434698,0.567340991025688
ovo640.ply,58.33323620359342,60.89,46.77,-2.556763796406578,46.97975844448994,0.2097584444899354,1,3,68.33,71.9,1.1,41.4,69.46,1.2416674358281015,27.40481346130194,0.6468714694388865,0.11204374940820198,0.11204374940820198,15.695994621804463,0.5727459026119123
ovo139.ply,61.16448765193759,61.0,45.68,0.1644876519375913,44.86658636965895,-0.8134136303410529,1,0,66.77,69.1,0.7,38.04,66.63,1.3632525360409435,27.442417679915962,0.5695111463007364,0.10413421078266852,0.10413421078266852,15.591576033671927,0.568156064656169
ovo901.ply,62.90846813111621,62.12,44.91,0.7884681311162112,45.43488586369798,0.5248858636979818,2,4,66.39,62.9,1.91,38.51,65.76,1.3845851471892758,28.582390693973466,0.5133025034084493,0.08993998747131096,0.08993998747131096,15.998395066601375,0.5597290736766327
ovo296.ply,55.712734999893975,58.77,42.25,-3.057265000106028,42.12560972934261,-0.1243902706573862,3,1,60.12,58.3,0.98,36.19,55.56,1.322538364615937,23.469329315598202,0.5129850032357591,0.09287331925199076,0.09287331925199076,14.623827328386568,0.6231037594528648
ovo943.ply,58.13877765074764,57.82,44.28,0.3187776507476414,45.20462295593831,0.924622955938311,2,4,62.4,60.3,0.0,39.52,59.63,1.286124600738656,26.2814152282118,0.5802589747277012,0.10508662508107494,0.10508662508107494,15.237854623331174,0.579795817349063
ovo951.ply,63.01450914347004,61.8,44.5,1.214509143470046,42.76473782904342,-1.735262170956581,1,4,65.55,63.4,0.0,38.78,64.32,1.4735156192323038,26.94798962946356,0.5200325415276777,0.09016412001083844,0.09016412001083844,15.460926438878348,0.5737320910192929
ovo400.ply,64.84571153365486,63.02,43.4,1.8257115336548608,44.611500361574194,1.2115003615741955,2,1,64.69,65.8,1.07,38.53,62.62,1.4535649105742534,28.928644835301796,0.4779268908062873,0.08143504526838947,0.08143504526838947,16.13273465293917,0.5576733630208733
ovo62.ply,56.11394598310484,57.5,44.71,-1.3860540168951587,43.95515578039385,-0.7548442196061487,2,0,62.79,63.8,2.56,38.19,60.37,1.2766180664552305,24.66497237139979,0.6339153711476765,0.09775596246172258,0.09775596246172258,14.523505294912653,0.5888312006281973
ovo457.ply,60.57494648530566,59.58,45.57,0.9949464853056612,44.96183303177396,-0.6081669682260369,3,2,65.58,64.7,2.66,39.77,64.79,1.3472526007224417,27.235606297809564,0.5297811603413379,0.08188174693630697,0.08188174693630697,15.31164951283794,0.5621923501688078
ovo431.ply,61.8067717616115,60.08,45.67,1.726771761611502,43.53103308475272,-2.138966915247288,1,2,66.09,67.7,-1.14,39.51,65.6,1.4198324133791367,26.905126264164707,0.5143181843356054,0.08027845334293844,0.08027845334293844,15.20262853598435,0.5650457978423589
ovo912.ply,59.148065160174966,59.83,45.03,-0.6819348398250327,45.49628031071608,0.4662803107160727,1,4,64.96,64.0,-1.1,41.66,63.65,1.3000637580967993,26.910169523638203,0.5792419257077597,0.10246811403896952,0.10246811403896952,15.468649561324218,0.5748254223272871
ovo720.ply,59.1515829383542,58.34,43.96,0.8115829383541993,43.2451536913872,-0.7148463086128061,3,3,62.31,60.2,0.0,36.93,59.37,1.3678199263778998,25.580192952579647,0.6286326487412596,0.08826484773599902,0.08826484773599902,14.468642540008409,0.5656189758548835
ovo590.ply,55.40720824320425,57.1,44.03,-1.6927917567957491,45.07254770636919,1.0425477063691844,1,2,61.51,60.2,0.73,37.07,58.28,1.2292894691500802,24.97344036818556,0.6710172860449366,0.10962007934312057,0.10962007934312057,14.95678793209669,0.5989077880975745
ovo203.ply,57.68315428349059,56.64,42.53,1.043154283490587,43.145078606696245,0.6150786066962439,3,1,59.03,58.1,0.0,39.73,54.21,1.3369579137709113,24.887442258433886,0.5413552560653139,0.09628921157460572,0.09628921157460572,14.611632221266513,0.587108633725304
ovo470.ply,52.63721240527392,57.19,42.82,-4.552787594726077,43.17015660747581,0.3501566074758102,1,2,59.84,57.0,0.98,39.16,55.43,1.2192963042473348,22.72356702916644,0.6458757467803034,0.10432764430623512,0.10432764430623512,14.43230263182535,0.6351248733660969
ovo581.ply,57.63350437570431,58.86,43.96,-1.226495624295694,42.24340993322352,-1.716590066776483,1,2,62.69,61.7,1.55,35.87,59.9,1.3643194161363574,24.346357512311087,0.5319160560178116,0.0897277371711637,0.0897277371711637,14.607364370255574,0.5999815111097891
ovo717.ply,59.53729746695891,59.19,43.3,0.3472974669589135,42.17300314679407,-1.126996853205931,3,3,61.95,58.1,0.5,37.25,58.57,1.4117395732934623,25.108666334256732,0.5499021128039663,0.077965592664981,0.077965592664981,14.776598724831508,0.5885059177623949
ovo525.ply,57.579450912279135,57.46,44.17,0.1194509122791345,43.10571300472543,-1.0642869952745713,2,2,61.98,60.8,1.24,37.04,58.99,1.3357730773637135,24.820032859943804,0.5814189599398154,0.0990609519768848,0.0990609519768848,14.919783765743174,0.6011186145454989
ovo311.ply,60.407521671848,59.26,44.38,1.147521671847997,45.32377955751458,0.9437795575145742,3,1,63.59,63.2,-0.51,37.11,61.37,1.3327997413629769,27.378971958706234,0.523699358453368,0.0959276340259614,0.0959276340259614,15.510751360794545,0.5665205904804721
ovo113.ply,59.50699834299389,59.42,42.57,0.0869983429938869,43.23908031753971,0.6690803175397093,2,0,61.03,61.3,-0.84,36.67,56.97,1.3762318232947055,25.730278808084154,0.5063454813205421,0.09201082110017181,0.09201082110017181,15.332518681046897,0.5958939969290032
ovo453.ply,55.084635808239526,55.43,42.81,-0.3453641917604741,42.96674600103373,0.1567460010337242,2,2,58.55,53.9,-1.18,37.76,53.7,1.2820294980428413,23.66807555332075,0.600146698106675,0.10888449668565396,0.10888449668565396,14.654842681998872,0.6191818447166789
ovo990.ply,60.10655692292958,59.21,45.94,0.8965569229295767,46.33752846956533,0.39752846956533,1,4,65.85,63.0,-1.64,40.14,65.36,1.2971463715939835,27.851892926237984,0.6038575629540504,0.10206759842048962,0.10206759842048962,15.744111660789951,0.5652797711985368
ovo767.ply,64.22350133083145,63.72,47.77,0.5035013308314547,44.099301780473255,-3.670698219526749,2,3,71.91,76.4,1.35,40.92,75.57,1.4563382806044562,28.322115665869617,0.4844271778497993,0.07566853769570961,0.07566853769570961,15.744526544280985,0.5559092664554852
ovo908.ply,58.03619133178777,57.75,45.68,0.2861913317877693,45.3894840388921,-0.2905159611079,3,4,64.38,64.1,-1.21,40.27,63.08,1.2786263726210085,26.34232780132269,0.5832440074771809,0.09854547521545465,0.09854547521545465,14.982249529050994,0.568751920561049
ovo394.ply,58.6385880387833,58.6,42.88,0.0385880387832955,42.80141005926144,-0.0785899407385599,2,1,60.92,59.7,1.49,37.08,56.95,1.3700153326162434,25.09814251944067,0.5156991198913742,0.0919138239184731,0.0919138239184731,15.16878854837219,0.6043789310951062
ovo439.ply,61.32018453799272,61.35,44.47,-0.029815462007285,44.949038634795706,0.4790386347957067,3,2,65.19,66.8,0.0,39.42,63.77,1.3642157073972183,27.56283343891037,0.5097790715954444,0.08318801409363027,0.08318801409363027,15.786530300182033,0.5727470049540058
ovo898.ply,61.23188248970892,60.04,43.38,1.1918824897089166,44.299358800507925,0.919358800507922,2,4,62.66,60.0,1.45,37.8,59.61,1.382229543444472,27.12533132442154,0.5254293276974698,0.09435618066982357,0.09435618066982357,15.52801792943056,0.5724544981115249
ovo522.ply,59.77785112369224,59.18,46.4,0.5978511236922444,46.22324729465278,-0.1767527053472193,2,2,66.51,68.7,5.15,39.78,66.53,1.293242137287215,27.63126395233364,0.5893461549918918,0.08389632117473528,0.08389632117473528,15.535564836656754,0.56224589882884
ovo621.ply,54.5524340378138,55.28,43.96,-0.7275659621861976,44.77236743371951,0.8123674337195084,3,3,60.06,54.9,0.8,37.87,56.25,1.2184397914310114,24.424416211447465,0.5770760829939692,0.09152969435446871,0.09152969435446871,14.801014597574044,0.6059925637296079
ovo446.ply,53.6087739155394,57.76,45.5,-4.151226084460596,45.06148018284224,-0.4385198171577613,1,2,64.12,63.4,0.0,39.34,62.63,1.1896807139493757,24.156907034215486,0.6975538565491503,0.0856643658817851,0.0856643658817851,14.497331655604812,0.6001319471516368
ovo538.ply,57.92043565896152,58.34,45.74,-0.4195643410384804,45.03610214496933,-0.703897855030668,3,2,64.91,66.1,0.93,39.7,63.88,1.286089001941555,26.08510656618115,0.5782801984081621,0.09946796087132324,0.09946796087132324,15.05778739528181,0.5772561195821967
ovo140.ply,63.30136933782574,62.61,41.28,0.6913693378257406,41.08964081382445,-0.1903591861755487,2,0,61.19,59.7,1.42,34.83,56.69,1.54056760010733,26.010305291145006,0.4054778332212692,0.06970296355981946,0.06970296355981946,15.668993111268342,0.6024148096640266
ovo352.ply,59.25061937555416,59.21,44.19,0.0406193755541579,44.01430360869719,-0.1756963913028073,2,1,63.27,64.2,1.24,39.51,60.84,1.3461673710054176,26.07874750198997,0.5170605975891689,0.07481446500394358,0.07481446500394358,15.111666424010856,0.5794628911092353
ovo610.ply,57.07606420882415,58.89,45.32,-1.813935791175851,45.2565400117996,-0.0634599882003996,1,3,64.7,66.1,0.0,39.49,63.4,1.2611672079647025,25.830651835826934,0.6577324697579414,0.1089971208321422,0.1089971208321422,15.244569981799405,0.5901736463597598
ovo325.ply,57.891015788507104,57.43,45.34,0.4610157885071047,45.47442539447778,0.1344253944777733,2,1,63.64,64.5,1.07,39.92,61.87,1.273045569819056,26.325606784850017,0.5960906099884544,0.09677562007043455,0.09677562007043455,15.527116016098622,0.589810375236412
ovo751.ply,62.31722030086651,60.22,44.27,2.0972203008665105,43.95622616707838,-0.3137738329216262,1,3,64.11,63.2,0.75,38.89,62.08,1.417710885006317,27.392298296485365,0.5370393247632443,0.08033385447883222,0.08033385447883222,15.110604819981024,0.5516369841051209
ovo217.ply,53.568097988467095,55.03,41.83,-1.4619020115329064,40.61330075053806,-1.2166992494619393,2,1,56.89,53.4,0.58,36.42,51.07,1.3189791767357744,21.755772742399067,0.5335394943373712,0.09156152211785182,0.09156152211785182,14.159337678003464,0.6508312917981913
ovo553.ply,61.78911481382065,60.48,46.63,1.3091148138206563,46.66327330772376,0.0332733077237605,3,2,67.82,70.8,0.0,42.06,68.61,1.324148745553031,28.832823519996364,0.5630633889007168,0.09202574705016779,0.09202574705016779,15.548348887992255,0.5392586292219714
ovo438.ply,60.35905845417049,60.31,47.15,0.0490584541704848,47.655366520797685,0.5053665207976863,2,2,68.47,72.6,0.0,41.09,69.83,1.2665742152634305,28.76433053483747,0.6038264565132705,0.10514419417195278,0.10514419417195278,15.950732251586718,0.5545316701276339
ovo565.ply,57.41015929588156,56.46,43.98,0.950159295881555,43.2199489163619,-0.7600510836380963,3,2,60.97,59.4,0.49,37.24,57.5,1.3283254778246079,24.812641520482003,0.5762144144343258,0.08836228729399262,0.08836228729399262,14.261819772308776,0.5747803900901128
ovo305.ply,55.76948684332354,57.53,45.83,-1.7605131566764598,43.21537292529248,-2.6146270747075206,3,1,64.43,67.3,-0.74,40.85,63.22,1.290501112641876,24.10099171786419,0.536882999474627,0.11275671419577625,0.11275671419577625,14.447191733941997,0.59944386949162
ovo451.ply,61.8613319322294,61.68,44.8,0.1813319322293978,45.34497977351525,0.5449797735152515,3,2,65.92,66.9,0.83,38.53,65.0,1.364237722482366,28.05100845229655,0.5194859095124721,0.08326659384076913,0.08326659384076913,15.387471903281332,0.5485532518179949
ovo337.ply,56.42374452321784,56.28,46.65,0.1437445232178404,45.2792617863101,-1.3707382136898971,2,1,64.64,66.4,-1.11,39.88,63.9,1.2461277480516966,25.548254992306614,0.6359263595860066,0.09771869574504898,0.09771869574504898,14.828805867296033,0.5804234329022258
ovo80.ply,59.57624515353973,58.3,42.91,1.2762451535397332,43.4739134700492,0.5639134700492008,2,0,60.76,59.4,-0.71,37.79,56.73,1.370390664152746,25.90012526675424,0.5356727650311085,0.0941817905345663,0.0941817905345663,15.109916371992583,0.5833916329118254
ovo30.ply,58.88579943060397,59.66,45.25,-0.7742005693960223,45.76846448296719,0.5184644829671896,3,0,65.16,68.4,-1.9,39.21,64.04,1.2866020325527507,26.951126197907275,0.5877553364451358,0.07566085013957194,0.07566085013957194,15.411143443500178,0.5718181618954697
ovo404.ply,52.76523542300362,54.89,42.8,-2.124764576996384,43.23211767200873,0.4321176720087294,1,2,58.14,55.2,-1.03,36.56,53.16,1.2205100805683466,22.811528667985353,0.660900659711447,0.09412108971043223,0.09412108971043223,14.19999560452375,0.6224920657970902
ovo974.ply,58.31558093535026,59.02,45.61,-0.7044190646497412,45.57453610072856,-0.0354638992714413,3,4,65.23,66.4,1.06,39.03,64.29,1.2795649923119683,26.577055485730785,0.6090305373397099,0.10158984631996038,0.10158984631996038,15.334710943124596,0.5769905906753967
ovo827.ply,55.96507153782619,55.17,43.61,0.795071537826189,43.88503005406359,0.2750300540635919,3,4,59.48,57.0,0.0,39.13,55.32,1.275265653660958,24.560288464153214,0.5929527714094424,0.09031373757036104,0.09031373757036104,14.676959446156177,0.5975890498019933
ovo639.ply,57.58671283606641,57.55,45.26,0.0367128360664139,45.00890973704614,-0.2510902629538591,3,3,63.62,63.3,0.69,41.25,61.8,1.2794514057883895,25.919151600917093,0.5923818039742085,0.09902172237040192,0.09902172237040192,15.392623006166021,0.5938706344702033
ovo169.ply,54.65631692753205,55.43,43.57,-0.7736830724679464,42.641114276704975,-0.928885723295025,1,0,59.62,58.9,-0.93,36.88,55.48,1.2817750627448081,23.306062560506987,0.6715907021618223,0.11094209436716167,0.11094209436716167,14.284310411666048,0.6129010584512614
ovo829.ply,58.426260593980864,57.67,45.25,0.756260593980862,44.882616775713366,-0.3673832242866339,2,4,63.69,63.7,-1.26,41.37,61.9,1.3017570006211439,26.223234638776063,0.5908175562282133,0.10030987028969904,0.10030987028969904,15.271737395843571,0.5823742801454932
ovo701.ply,59.039711568369526,60.42,45.22,-1.3802884316304755,44.796184996047394,-0.4238150039526047,2,3,65.66,66.7,2.3,39.07,64.78,1.3179629375487871,26.447538415299608,0.6362239750007538,0.09018630559042097,0.09018630559042097,14.986372811442045,0.5666452800300157
ovo505.ply,58.88558779147888,58.2,45.25,0.6855877914788806,45.29148389921984,0.0414838992198411,3,2,64.09,65.0,0.55,38.95,62.47,1.3001470193051723,26.670156513538622,0.5840580419902195,0.07873420754680385,0.07873420754680385,14.801584693251483,0.554986795286999
ovo67.ply,58.02896338549891,57.68,44.55,0.3489633854989122,45.08701145054456,0.5370114505445613,1,0,62.69,64.1,-1.54,39.85,60.16,1.2870439072935724,26.163525366252202,0.6378982817663351,0.09440408014490938,0.09440408014490938,14.899920954492613,0.569492098098971
ovo145.ply,56.054544120313565,57.32,43.68,-1.265455879686435,42.68965625173371,-0.9903437482662908,1,0,61.17,60.9,-0.93,38.92,57.64,1.313070871073999,23.92949219843827,0.617856113917807,0.10500886617358607,0.10500886617358607,14.747491285123285,0.6162893538579043
ovo222.ply,58.488234574531376,61.68,43.87,-3.191765425468624,43.41149792328549,-0.4585020767145096,1,1,64.51,61.2,1.1,36.86,62.53,1.3472982360085501,25.39061873768903,0.5347237008544223,0.08466794866121778,0.08466794866121778,15.285977540791404,0.6020324947064556
ovo386.ply,59.91874565094404,60.7,43.1,-0.7812543490559634,43.07003118296479,-0.0299688170352112,3,1,62.69,63.2,-0.6,39.67,59.55,1.3911934587742605,25.807022436302955,0.4909170944277293,0.0766701142908906,0.0766701142908906,15.425451900772117,0.5977230398758829
ovo302.ply,58.44201064194862,55.3,43.47,3.142010641948623,43.31263059168601,-0.1573694083139898,3,1,59.38,57.2,-0.75,37.7,55.12,1.349306422712795,25.31277217970103,0.5337367357787662,0.08136113985784953,0.08136113985784953,15.200148304172059,0.6004932291201771
ovo816.ply,56.3414783819913,55.85,44.02,0.4914783819912998,43.21022076706634,-0.8097792329336642,1,4,60.57,58.5,-1.65,39.43,56.98,1.3038923981830997,24.345277192287398,0.6333638609367827,0.09175253069909035,0.09175253069909035,14.442415989638329,0.5932327603241954
ovo773.ply,54.15349746174626,56.13,44.21,-1.97650253825374,43.40968155963281,-0.8003184403671924,2,3,61.05,60.0,0.63,37.72,57.72,1.2474981505532226,23.507860801547892,0.6750358031260518,0.08196898745942162,0.08196898745942162,14.056712918393158,0.5979579782719994
ovo388.ply,57.856816749349136,58.96,47.68,-1.103183250650865,48.26345710465578,0.5834571046557784,2,1,68.23,72.7,-0.1,41.35,69.68,1.198770668746146,27.92369993394142,0.6819175460619061,0.1234936323779208,0.1234936323779208,15.855552065101186,0.5678170193280393
ovo781.ply,60.57467010686384,58.8,45.11,1.7746701068638444,45.59021100558995,0.4802110055899504,1,3,64.33,63.4,0.73,39.14,62.76,1.3286771166607807,27.616119917659244,0.6414630391659932,0.08754847171304016,0.08754847171304016,14.739951447258237,0.5337444757339974
ovo655.ply,53.05624975810579,56.98,43.13,-3.923750241894204,43.27174751004106,0.141747510041057,1,3,60.13,60.2,0.0,35.09,55.97,1.2261175665668291,22.95836643362431,0.6360023238395153,0.11072863718297653,0.11072863718297653,14.711324784094518,0.6407827328057906
ovo895.ply,60.21281038576594,61.31,47.08,-1.0971896142340611,47.04366842433393,-0.0363315756660682,2,4,69.11,70.7,0.91,42.05,70.8,1.2799344184353638,28.326314866852634,0.6092378013052961,0.09247211120167206,0.09247211120167206,15.959214100149774,0.5634059416188019
ovo520.ply,60.04458503630959,59.06,43.17,0.9845850363095892,42.07919648651341,-1.0908035134865912,3,2,61.67,59.7,-0.64,37.5,58.11,1.4269422909620952,25.26627891694034,0.49540832642665883,0.08843726225413784,0.08843726225413784,14.76425036458069,0.5843460532164737
ovo51.ply,61.274941151529205,60.42,45.99,0.8549411515292036,46.30389234030026,0.3138923403002565,3,0,66.82,68.4,0.99,39.19,66.83,1.3233216054754646,28.372682782386423,0.5670650540895483,0.08764248237694486,0.08764248237694486,15.87081086909501,0.5593694114448531
ovo722.ply,58.2643536537638,59.71,44.27,-1.4456463462362024,40.54691106518199,-3.723088934818016,2,3,63.75,59.1,-0.83,38.2,61.56,1.4369615865460081,23.62439565869472,0.5275723629346704,0.06816494414961369,0.06816494414961369,14.35179393878831,0.6074988815007539
ovo340.ply,56.95545292886749,56.27,45.91,0.685452928867484,45.916536085542695,0.0065360855426988,2,1,63.57,66.0,-0.42,40.19,62.04,1.240412665771635,26.151971096767724,0.629526820674503,0.1034545036199506,0.1034545036199506,15.45435507481891,0.5909441784573173
ovo542.ply,52.9266525597752,53.91,41.47,-0.9833474402247973,42.28695167226679,0.8169516722667893,1,2,55.58,50.4,0.0,33.99,49.24,1.2516071853551527,22.381067989700693,0.6301803003259763,0.11112418442070462,0.11112418442070462,13.990638847898337,0.6251104216446034
ovo339.ply,55.29652957372723,58.43,45.97,-3.1334704262727726,44.73781292433843,-1.232187075661571,1,1,65.31,66.9,-0.6,39.67,64.57,1.2360132505191064,24.73845795434556,0.6706742134232981,0.09976724247253604,0.09976724247253604,14.883948219490925,0.6016522229056889
ovo906.ply,59.51454218431294,60.49,44.75,-0.975457815687065,43.15169177525892,-1.598308224741082,1,4,65.01,65.9,0.0,39.8,63.61,1.3791937172307038,25.681531804831167,0.5446094277057215,0.09768897918446999,0.09768897918446999,15.06187555876976,0.5864866501435224
ovo534.ply,60.44388896255379,59.73,45.42,0.7138889625537956,45.690129519615645,0.2701295196156437,2,2,65.47,66.7,0.78,40.72,64.56,1.3229091184038793,27.61689115368349,0.6029598304991021,0.08280747934312613,0.08280747934312613,15.304392498691726,0.5541678248114634
ovo334.ply,58.01336822336089,58.41,45.39,-0.3966317766391043,46.03925459234888,0.6492545923488748,2,1,64.45,66.2,0.0,39.58,63.06,1.26008487185633,26.708922293949946,0.5867863491853342,0.10317226763037343,0.10317226763037343,15.235213154749507,0.5704166191011218
