nome,L_estimado,L,B,erro_L,B_estimado,B_erro,linha,batch,S_OVO,P_OVO,W,D/4,VOL_OVO,aspect_ratio,bounding_box_area,pca_ratio_1_0,pca_ratio_2_0,sphericity_pca,area_proj_2d,shape_compactness
ovo335.ply,55.76948684332354,56.67,43.22,-0.9005131566764604,43.21537292529248,-0.0046270747075212,3,1,60.04,57.8,-1.13,37.02,55.88,1.290501112641876,24.10099171786419,0.536882999474627,0.11275671419577625,0.11275671419577625,14.447191733941997,0.59944386949162
ovo171.ply,60.69619811735715,59.9,45.55,0.7961981173571502,45.1992112144812,-0.3507887855187945,3,0,65.78,69.1,0.71,39.96,65.09,1.3428596757881237,27.434202786224223,0.5530788999658295,0.10490204503016164,0.10490204503016164,15.306414527151357,0.5579318140360653
ovo483.ply,59.77153706003919,58.59,43.45,1.181537060039183,43.6394117503045,0.1894117503045009,2,2,61.75,61.5,-0.78,39.69,58.35,1.369668716023014,26.083947167116353,0.5405452142377901,0.10855460632554176,0.10855460632554176,15.421835487685057,0.5912385648107407
ovo998.ply,61.26888617841096,59.31,43.12,1.9588861784109568,42.29197385833874,-0.8280261416612547,3,4,61.77,59.9,-1.3,37.79,58.24,1.4487119088751286,25.911821325868882,0.4739688466356323,0.07230696440399823,0.07230696440399823,15.084262054027652,0.5821382396986655
ovo595.ply,59.10251832914273,57.17,42.49,1.9325183291427308,42.52505102264283,0.0350510226428255,3,2,59.35,56.3,-0.75,35.25,54.62,1.3898282755186606,25.133376075134773,0.5335364711402246,0.07291589683321757,0.07291589683321757,14.720897770237398,0.5857111168125654
ovo760.ply,63.58539284329368,60.04,44.54,3.5453928432936763,43.59188313821225,-0.9481168617877458,1,3,64.38,62.8,0.0,39.4,62.59,1.4586521220404745,27.71807014122176,0.51107156821142,0.07536810723161919,0.07536810723161919,15.33707644353174,0.5533241082582712
ovo103.ply,57.27321047792338,58.55,45.04,-1.2767895220766192,44.61759238526452,-0.4224076147354836,1,0,64.04,66.2,1.45,38.88,62.31,1.2836463694271079,25.553927596994463,0.6551881373303088,0.10374953948806928,0.10374953948806928,14.717160813458975,0.5759255894264153
ovo432.ply,67.52990626317015,67.91,46.28,-0.3800937368298491,45.70114611847568,-0.5788538815243172,2,2,72.39,78.9,0.73,39.75,75.98,1.4776414159965612,30.861941135001047,0.4322154389750876,0.08042485870545872,0.08042485870545872,16.59248539401808,0.5376358318304308
ovo182.ply,58.31321142786201,57.5,43.85,0.813211427862008,42.22220830376822,-1.6277916962317818,2,0,61.55,61.2,1.83,37.72,58.24,1.381102831200274,24.62112559768867,0.534613796295859,0.09026254422928698,0.09026254422928698,14.593802976419653,0.5927350038695899
ovo450.ply,59.240932942521205,59.15,45.21,0.0909329425212064,46.29748895463272,1.0874889546327182,2,2,64.73,58.1,-1.33,37.87,63.39,1.279571187987579,27.42706438568513,0.6150568500558561,0.11009021312445569,0.11009021312445569,15.440890168337141,0.5629800532497429
ovo422.ply,60.1096478970094,60.95,44.74,-0.8403521029906074,45.70624645554325,0.9662464555432492,1,2,65.32,63.9,0.6,37.93,64.07,1.3151298248801901,27.473863811366385,0.615854593670964,0.11317554761462138,0.11317554761462138,15.377030668942226,0.5596966911723752
ovo644.ply,56.160246627147295,55.78,43.67,0.3802466271472937,44.306961936899086,0.636961936899084,2,3,60.02,58.8,0.0,38.4,56.07,1.2675264602237764,24.882899096758806,0.6060662369746891,0.10461313339428123,0.10461313339428123,14.925634305102939,0.5998350211148475
ovo885.ply,57.557046816472,58.31,44.18,-0.7529531835280068,43.574885254928645,-0.6051147450713543,1,4,62.61,61.2,1.13,38.77,59.89,1.320876612290376,25.08041710640324,0.5757243315883737,0.09318722891668586,0.09318722891668586,15.062346386819797,0.6005620370234694
ovo777.ply,57.47817600933306,57.84,44.13,-0.3618239906669416,43.98746201784443,-0.1425379821555736,3,3,62.2,61.0,0.68,38.18,59.28,1.3066945300462174,25.28319084065515,0.6223413438480039,0.07865321107825646,0.07865321107825646,14.802390308566926,0.5854636941143051
ovo181.ply,54.595871760717486,58.83,45.15,-4.234128239282512,43.893584204923805,-1.2564157950761938,1,0,64.41,65.2,0.0,39.51,62.89,1.2438235051808129,23.964084943702748,0.638709106393886,0.11027476409694438,0.11027476409694438,14.542309408043755,0.6068376673762862
ovo401.ply,57.399333378378266,59.5,43.58,-2.100666621621734,42.63771984501315,-0.9422801549868468,1,2,62.58,60.5,1.2,38.45,59.58,1.3462102004287082,24.473766958778047,0.5405154880632834,0.09940720698092309,0.09940720698092309,14.824909259134818,0.6057469323829425
ovo671.ply,56.891109895091965,59.23,43.38,-2.338890104908032,43.64441857432816,0.2644185743281539,2,3,62.09,60.5,1.42,36.36,58.81,1.3035139830813458,24.829794134194962,0.5381974693810253,0.08384704893492773,0.08384704893492773,15.127310260109224,0.6092402610489741
ovo799.ply,58.59705340594563,58.68,44.2,-0.0829465940543698,42.384955054277285,-1.8150449457227185,1,3,62.91,62.3,0.42,39.4,60.32,1.38249653281235,24.836334749240915,0.595099303568749,0.09436666843786784,0.09436666843786784,14.853698626633252,0.5980632318175384
ovo962.ply,57.95283936928364,55.94,41.77,2.01283936928364,42.28484574886097,0.5148457488609637,3,4,57.46,51.7,0.0,35.14,51.78,1.3705344868343223,24.505268734386753,0.5219457241372732,0.08905946030320003,0.08905946030320003,14.389996479646152,0.5872205130912743
ovo679.ply,55.98182324592565,58.58,45.18,-2.598176754074345,44.819337992428245,-0.3606620075717544,1,3,64.27,64.0,-0.77,39.81,62.7,1.249055112223728,25.090682574915185,0.6442987355585696,0.08733427952824838,0.08733427952824838,15.083671369550622,0.601166242668534
ovo389.ply,58.67944817779213,59.41,46.07,-0.7305518222078646,45.7901061017724,-0.2798938982275984,3,1,66.19,68.8,0.92,40.96,65.92,1.2814874909302911,26.869381580545568,0.56801648670732,0.10182283180662059,0.10182283180662059,15.890559565879018,0.5914002716528606
ovo958.ply,60.64519996297878,59.16,46.1,1.4851999629787829,46.171157163819984,0.0711571638199828,2,4,66.05,66.5,0.69,38.64,65.72,1.3134866806089225,28.000590587219833,0.5889607354813982,0.10234644187037988,0.10234644187037988,15.818641944368958,0.5649395820811358
ovo262.ply,57.733216145548575,56.93,43.05,0.8032161455485749,42.84107569877812,-0.2089243012218773,2,1,59.98,58.1,0.55,38.11,55.73,1.3476135975548158,24.733530832253656,0.5316039009184211,0.08589747313407632,0.08589747313407632,14.811600472772222,0.5988469892643559
ovo536.ply,58.744154911782175,58.67,45.17,0.0741549117821733,43.1792179196714,-1.9907820803286072,1,2,64.32,62.9,1.04,39.49,62.77,1.3604728788989893,25.36526666442778,0.607414847503097,0.1162152065500594,0.1162152065500594,14.581425512034873,0.5748579624626556
ovo341.ply,53.27331298888271,54.12,41.19,-0.8466870111172895,40.44455053149464,-0.7454494685053632,3,1,55.35,50.6,-0.91,35.55,48.81,1.3171938441347781,21.546151991589962,0.5403255972341776,0.0960901690019494,0.0960901690019494,14.058925951464055,0.6525028671918599
ovo611.ply,57.00088081968901,58.95,43.23,-1.9491191803109944,43.66473732936183,0.4347373293618304,2,3,61.68,57.3,0.0,36.12,58.16,1.3054213607134069,24.889284885339794,0.5591150628572781,0.09540869403383324,0.09540869403383324,14.861540608514352,0.5971059705804584
ovo16.ply,54.52857027407399,57.12,42.86,-2.5914297259260124,41.43933758538895,-1.4206624146110514,1,0,59.85,58.4,0.0,37.41,55.46,1.3158649112504193,22.596278316359573,0.629613587926378,0.11101218446649035,0.11101218446649035,13.811878047388973,0.6112457040055688
ovo4.ply,60.972158658593536,61.19,41.48,-0.2178413414064621,41.30334943847564,-0.1766505615243616,1,0,60.59,59.0,3.06,36.14,55.91,1.4762037337774754,25.18354375094067,0.4815631396471829,0.0739139433719335,0.0739139433719335,14.933236934012584,0.5929759958208736
ovo884.ply,60.157018960397856,59.01,44.05,1.1470189603978582,44.99238036931504,0.942380369315046,3,4,62.92,62.4,0.79,38.93,60.28,1.3370490395619332,27.066074789503173,0.5422574434614833,0.0826166660180738,0.0826166660180738,15.433429450610674,0.5702130645333213
ovo513.ply,56.46002916479657,56.49,46.42,-0.0299708352034286,44.834351387569946,-1.585648612430056,2,2,64.47,56.4,-0.42,37.49,63.56,1.2593029098765947,25.31348786926937,0.6150789762387642,0.10790451451795913,0.10790451451795913,14.808876383903804,0.5850191984756795
ovo261.ply,59.21300013194182,61.3,43.84,-2.0869998680581787,42.72977600164644,-1.1102239983535682,1,1,64.21,64.6,1.67,39.15,62.06,1.385754985695695,25.30158232023335,0.49734428141857945,0.07662124483265018,0.07662124483265018,15.446227345264802,0.610484638856466
ovo584.ply,55.97320909085597,57.48,43.98,-1.5067909091440228,42.68655755420333,-1.2934424457966642,1,2,61.72,61.0,-0.47,37.61,58.54,1.3112607878904563,23.893036113502802,0.6157443015713886,0.0927896995610481,0.0927896995610481,14.74152978791286,0.6169801827563429
ovo762.ply,59.16516981951816,60.27,42.8,-1.104830180481848,43.13953199436644,0.339531994366439,3,3,61.95,60.0,0.5,38.26,58.37,1.3714838127415128,25.52357736381228,0.5525278420934241,0.06577491781192014,0.06577491781192014,14.777967831253674,0.5789928120423317
ovo703.ply,57.291621398061,62.13,44.73,-4.838378601939006,42.85826695539068,-1.8717330446093143,1,3,66.12,65.6,1.23,39.48,65.28,1.3367694372171737,24.554196041852716,0.6265415732549323,0.06785709465129537,0.06785709465129537,14.096435649325958,0.5740947748929972
ovo704.ply,62.02788676966595,64.75,45.97,-2.7221132303340525,44.69786333272471,-1.2721366672752907,2,3,69.82,73.0,1.06,40.63,71.56,1.3877148065879334,27.725140056482516,0.5578789205118753,0.07139237262631415,0.07139237262631415,15.41042671103347,0.5558286334943258
ovo399.ply,59.23253131053948,62.42,46.45,-3.187468689460524,46.89969180462086,0.4496918046208549,1,1,68.95,73.0,1.2,41.06,70.31,1.2629620586270784,27.779874632718567,0.6239807644149393,0.10405338833641822,0.10405338833641822,15.818521183832699,0.569423778651685
ovo226.ply,58.87452249647903,57.82,44.51,1.0545224964790307,44.69296114412527,0.1829611441252723,2,1,62.73,62.3,0.66,38.0,60.21,1.3173108469278025,26.312767463140663,0.5771312262093035,0.10562004591304812,0.10562004591304812,15.293365181443166,0.5812146214899802
ovo183.ply,59.98334474843848,59.88,46.4,0.1033447484384808,45.31509629641101,-1.084903703588992,3,0,67.03,70.4,0.0,39.72,67.32,1.3236945223746377,27.181510434563094,0.5464804062250507,0.08313437810924604,0.08313437810924604,15.564791428911978,0.5726242280164208
ovo295.ply,57.891015788507104,61.38,47.91,-3.488984211492898,45.47442539447778,-2.43557460552222,2,1,70.42,75.4,1.18,40.57,73.19,1.273045569819056,26.325606784850017,0.5960906099884544,0.09677562007043455,0.09677562007043455,15.527116016098622,0.589810375236412
ovo984.ply,61.1751713198514,59.89,46.44,1.2851713198514003,46.261743731008494,-0.1782562689915039,1,4,67.1,65.8,0.83,39.66,67.44,1.3223706325372833,28.300700982995064,0.5954507284520207,0.1016758687092853,0.1016758687092853,15.712630621393926,0.5552028775130028
ovo330.ply,54.05523291851552,54.98,44.12,-0.9247670814844752,43.49047983512638,-0.6295201648736182,1,1,60.05,58.3,-0.83,36.12,56.32,1.2429210513068703,23.50888017225759,0.6631337328665944,0.10458999368182807,0.10458999368182807,14.6367524190675,0.6226052586009634
ovo588.ply,60.93220692954974,60.41,47.14,0.5222069295497462,47.10366684576939,-0.0363331542306113,2,2,68.53,72.4,0.85,40.39,69.92,1.293576721512125,28.70130375386992,0.5908769060708771,0.10194525458666436,0.10194525458666436,16.040370550682606,0.5588725407123645
ovo10.ply,57.99710255650298,58.33,44.63,-0.3328974434970178,44.70658898572198,0.0765889857219761,1,0,63.28,63.6,0.88,39.04,61.04,1.2972831046230258,25.92852626356344,0.5870153447494462,0.09054854847451216,0.09054854847451216,15.185523893962284,0.5856686083737058
ovo254.ply,57.6397995979673,58.84,44.49,-1.2002004020327064,45.08922857104212,0.5992285710421186,3,1,63.45,63.4,1.04,38.36,61.22,1.278349650785234,25.989340988618093,0.5684184867659777,0.10322873203751137,0.10322873203751137,15.46069585326306,0.5948860288544445
ovo23.ply,56.49414730405238,56.05,42.34,0.444147304052386,43.09409073254328,0.7540907325432755,2,0,58.34,54.6,1.62,35.66,53.2,1.3109488178941855,24.34563909778499,0.5511485816175867,0.09117831066502755,0.09117831066502755,14.686466157168335,0.6032483311766721
ovo362.ply,61.59033196778075,62.71,46.28,-1.119668032219252,46.457193090305005,0.1771930903050034,3,1,68.9,72.5,1.41,38.73,70.17,1.3257437195583353,28.613139447231752,0.5404578732060924,0.08033745384969357,0.08033745384969357,15.868099917178222,0.5545738854151994
ovo662.ply,55.990217980318654,58.34,44.76,-2.3497820196813493,43.82349747322969,-0.9365025267703048,2,3,63.48,63.2,0.86,37.51,61.38,1.2776300662566058,24.536871761860745,0.558755187283616,0.09253931839704614,0.09253931839704614,14.962218188274953,0.6097850750286636
ovo864.ply,64.2602765026523,62.74,42.1,1.520276502652301,44.69061176291776,2.590611762917753,1,4,62.52,67.4,1.59,39.18,58.93,1.437892075488941,28.718310689577805,0.5362259084232335,0.09406456303929532,0.09406456303929532,15.75865330773494,0.5487319041176726
ovo346.ply,55.06066388459194,55.96,42.42,-0.8993361154080617,43.55200229259874,1.1320022925987416,2,1,58.39,56.4,0.43,36.72,53.3,1.2642510329300976,23.98002159733757,0.5758392091692256,0.09743017531173494,0.09743017531173494,14.692711514654766,0.6127063503681771
ovo437.ply,55.759854371759765,59.82,44.78,-4.060145628240235,45.905877586644266,1.1258775866442647,1,2,64.58,65.5,0.64,38.5,62.99,1.214656102947096,25.597050490391148,0.6644096352272411,0.10008306386299944,0.10008306386299944,15.087282009245495,0.5894148630487366
ovo549.ply,61.059004597284215,61.43,45.22,-0.3709954027157849,45.43570450502808,0.2157045050280785,2,2,66.38,68.9,-1.47,39.29,65.86,1.3438551302869577,27.742588902533566,0.5643434059940464,0.09631493292123675,0.09631493292123675,15.631193039203506,0.5634367107597519
ovo945.ply,55.84978764936986,56.35,43.16,-0.500212350630143,43.0601885014801,-0.0998114985198981,1,4,59.72,57.0,1.82,37.55,55.42,1.2970167942355884,24.04902383949501,0.6049973970134681,0.09560226522119615,0.09560226522119615,14.701326509147878,0.6113065797292079
ovo207.ply,56.11315419002701,57.54,42.84,-1.4268458099729957,43.42768004706723,0.5876800470672237,1,1,60.12,59.4,-0.83,39.9,55.82,1.2921057290928546,24.36864106596243,0.5784553783034552,0.09938267123924081,0.09938267123924081,15.002183520130485,0.6156348021016732
ovo627.ply,54.28516380174523,55.34,44.7,-1.054836198254776,44.15546158122327,-0.5445384187767317,3,3,61.14,59.5,1.45,37.53,58.08,1.2294099497043764,23.969864646783734,0.6041071509776516,0.1061393075185319,0.1061393075185319,14.564226602478742,0.6076057089639412
ovo96.ply,58.11883797967789,57.94,45.48,0.178837979677894,45.78335549163687,0.3033554916368715,3,0,64.23,65.6,0.0,38.97,62.78,1.269431594857531,26.608754199844395,0.602438922713975,0.08695734872777605,0.08695734872777605,15.087649217510526,0.5670182491143745
ovo699.ply,58.27717666479592,59.98,44.66,-1.70282333520408,42.83014743430808,-1.8298525656919225,3,3,64.52,64.4,0.0,38.33,62.84,1.360657857976794,24.960200686084278,0.6094057045348822,0.09017226473395872,0.09017226473395872,14.77289925000003,0.5918581919990797
ovo70.ply,59.539538760624055,63.04,44.58,-3.5004612393759444,44.725993300410025,0.1459933004100264,1,0,66.51,67.2,1.96,44.22,65.83,1.3312066287877888,26.629650117171746,0.5952973323137624,0.1051104496046437,0.1051104496046437,15.382603206282038,0.5776494673643042
ovo619.ply,50.66193855792116,53.84,41.84,-3.1780614420788424,41.70923652937093,-0.1307634706290699,1,3,56.04,50.8,1.02,37.52,49.99,1.2146455503266258,21.13070778348791,0.6799439930042595,0.09778786841264979,0.09778786841264979,13.774522128841266,0.6518722548236192
ovo290.ply,59.954348523832046,57.25,42.98,2.7043485238320457,43.873535729416616,0.8935357294166195,3,1,60.11,58.8,1.2,36.94,55.88,1.3665264840652782,26.30409252094242,0.5088390901680123,0.06617289615836382,0.06617289615836382,15.303450211987451,0.5817897043892835
ovo808.ply,58.59234568709393,59.32,40.55,-0.7276543129060684,44.93932402834798,4.3893240283479855,2,4,58.0,62.8,0.5,40.55,51.96,1.303810125184205,26.331004084132914,0.5774703987125913,0.09380621745977188,0.09380621745977188,15.380712603921179,0.5841293615228904
ovo440.ply,54.29201857556637,56.54,45.33,-2.2479814244336325,46.19695545537718,0.8669554553771803,1,2,62.95,61.6,-1.02,40.89,60.89,1.1752293639352147,25.081259637179496,0.7150601045689415,0.11261014232834594,0.11261014232834594,14.88563508527783,0.5934963116131511
ovo157.ply,61.27146648013933,62.79,46.03,-1.518533519860668,46.426093413451504,0.3960934134515028,1,0,68.57,72.9,0.0,41.51,69.56,1.3197635634443996,28.445948263861116,0.5483168182639553,0.08548944069656278,0.08548944069656278,16.000002015303792,0.5624703338025416
ovo77.ply,64.61500215747482,63.78,48.16,0.8350021574748183,47.84422697757837,-0.3157730224216237,2,0,72.56,80.4,1.03,40.54,76.78,1.350528710344842,30.914548293789416,0.5302119167169543,0.09050095870698589,0.09050095870698589,16.35081484114917,0.5289035662356409
ovo893.ply,60.59512098268982,59.91,45.6,0.6851209826898241,43.93275460178084,-1.6672453982191655,3,4,65.86,64.0,0.83,39.04,65.23,1.3792697847412818,26.621105801977333,0.5124165606974155,0.08933056558989126,0.08933056558989126,15.302010433332027,0.5748074684484159
ovo452.ply,54.05862402902575,57.02,45.23,-2.9613759709742524,45.95824376529819,0.7282437652981955,1,2,63.18,61.8,1.83,37.74,61.16,1.1762552177819279,24.844394207425715,0.7574624383911938,0.1029567538696241,0.1029567538696241,14.72406540911705,0.5926514160975674
ovo192.ply,57.63848867211196,56.67,43.37,0.9684886721119595,42.13524987628164,-1.2347501237183565,3,0,60.25,56.9,0.68,37.21,56.24,1.3679398802985918,24.286121226906662,0.5296400647368716,0.09392407143315276,0.09392407143315276,14.786803683301011,0.6088581846869261
ovo277.ply,60.3227259648303,57.98,42.77,2.3427259648303007,44.30635494441061,1.5363549444106042,2,1,60.33,57.9,0.98,38.99,56.08,1.361491507042608,26.72680107812185,0.5351242327074411,0.0893616846329887,0.0893616846329887,15.343578916757366,0.574089614088436
ovo240.ply,58.70118426544828,59.58,43.72,-0.878815734551722,43.97298483406022,0.2529848340602214,1,1,62.84,63.3,0.68,38.81,60.02,1.3349374505043838,25.81266285445932,0.5419244774253192,0.09185033869825182,0.09185033869825182,15.40630907573146,0.5968508232799358
ovo493.ply,59.142214938545976,58.47,42.12,0.6722149385459772,40.857900448125605,-1.2620995518743925,3,2,59.72,56.5,3.77,36.1,54.97,1.4475098889047096,24.164267302407584,0.48155433665380126,0.0793280802485444,0.0793280802485444,14.33297563812127,0.593147537177476
ovo120.ply,59.454029605640926,58.13,43.41,1.3240296056409235,43.835706566572775,0.4257065665727779,3,0,61.36,60.1,0.36,35.43,57.79,1.3562922617740583,26.062093959932064,0.5507164113114069,0.09588047820159866,0.09588047820159866,14.334212750480923,0.5500023433465624
ovo822.ply,58.6399620178564,58.6,44.42,0.0399620178563964,44.88543454738067,0.4654345473806671,1,4,63.17,60.0,0.79,40.07,60.79,1.3064363219198998,26.320801770133816,0.6230295950195379,0.08132076324534508,0.08132076324534508,15.273765968651642,0.5802925800680877
ovo518.ply,58.77697333322681,60.4,44.51,-1.6230266667731854,43.91424287475708,-0.595757125242919,1,2,64.59,64.2,1.27,38.03,62.89,1.3384489743079044,25.811462823984424,0.5912452558535289,0.09894014012743006,0.09894014012743006,15.028190461239138,0.5822293205046365
ovo551.ply,51.94773201062109,57.6,43.37,-5.652267989378913,40.71353779996087,-2.6564622000391296,1,2,60.93,58.7,0.0,38.38,57.17,1.2759326459384972,21.149759508366586,0.6595789837621967,0.1035162702098087,0.1035162702098087,13.846864592722364,0.6547055339917559
ovo589.ply,63.84305167405012,62.72,45.63,1.1230516740501244,46.38276359617166,0.7527635961716541,3,2,67.91,71.5,-0.78,38.47,68.37,1.376439149462832,29.61217173055638,0.5038923802177395,0.0845399345058401,0.0845399345058401,16.179448018142068,0.5463782989427528
ovo129.ply,55.78769565467632,56.14,45.86,-0.3523043453236809,46.29680883430792,0.4368088343079179,3,0,63.4,63.7,0.0,38.44,61.77,1.2050008857918355,25.827922810311,0.6660355562532863,0.10174212791587561,0.10174212791587561,14.944326530896673,0.5786112433683831
ovo119.ply,61.63603163902572,61.32,40.86,0.3160316390257165,41.30570412648792,0.445704126487918,2,0,59.74,57.3,0.0,36.17,54.48,1.4921917672745995,25.459196864124443,0.4595037874220342,0.06020567516667001,0.06020567516667001,14.92476861734551,0.5862230728250737
ovo479.ply,61.597280322695326,62.16,47.24,-0.5627196773046705,47.471861586384456,0.2318615863844542,1,2,69.97,73.7,0.0,39.17,72.23,1.2975535035761527,29.241375655767158,0.6020893033239124,0.124477102229299,0.124477102229299,16.045034861459666,0.5487099871888268
ovo688.ply,54.36744493658679,56.18,44.04,-1.812555063413214,43.75479443898716,-0.2852055610128445,1,3,60.85,59.6,-0.99,38.38,57.36,1.2425482883343948,23.788363773733085,0.6518680195866173,0.09763034378746141,0.09763034378746141,14.571434485487798,0.6125446299748221
ovo59.ply,59.47439153826327,61.58,46.84,-2.105608461736729,46.50351139754896,-0.3364886024510483,2,0,68.94,75.0,0.0,40.8,70.44,1.2789225963998485,27.657680447619153,0.6017087209328276,0.09561833982574179,0.09561833982574179,15.651832332416788,0.5659126896798078
ovo771.ply,57.81838447048337,57.87,44.71,-0.0516155295166242,41.739715171818105,-2.970284828181896,3,3,63.06,61.7,0.0,40.05,60.76,1.3852127220437118,24.133228994926473,0.5694286915964158,0.07576647772338588,0.07576647772338588,14.556619723814618,0.6031774582205662
ovo914.ply,58.263511613600585,57.23,41.86,1.033511613600588,41.97867865355629,0.1186786535562873,3,4,58.49,55.2,0.79,37.33,53.18,1.3879310517236756,24.458252312550837,0.5129889957458121,0.08437569544570239,0.08437569544570239,14.550573935028016,0.5949147040061133
ovo375.ply,55.53401363262296,57.09,45.16,-1.555986367377045,45.14379937790064,-0.0162006220993617,1,1,63.13,63.6,-0.94,40.2,61.06,1.2301581700677295,25.070163700807303,0.6924258126472916,0.11594358717939415,0.11594358717939415,15.083747538756143,0.6016613101840425
ovo273.ply,60.75584037258892,61.69,45.55,-0.934159627411077,46.42280006705235,0.8728000670523528,1,1,67.06,70.9,0.58,37.77,67.03,1.3087500169062218,28.204562305224428,0.5588677763678362,0.08730192735617862,0.08730192735617862,15.531650847861874,0.5506786696344121
ovo48.ply,58.22842349857379,57.29,44.93,0.9384234985737904,43.786546563093886,-1.143453436906114,3,0,62.95,62.6,1.47,38.98,60.7,1.3298245253178391,25.496215768158514,0.560821633797729,0.0871354048267232,0.0871354048267232,14.699139769905795,0.5765224103673897
ovo355.ply,58.55654246211468,59.26,44.38,-0.7034575378853205,43.95086899792434,-0.429131002075664,2,1,63.59,63.0,3.26,38.61,61.37,1.3323181952302268,25.73610926723796,0.5382425273165026,0.1066199805689219,0.1066199805689219,15.387562159116158,0.5978977629965423
ovo199.ply,58.07904236665013,59.3,44.22,-1.2209576333498688,44.68918085342215,0.4691808534221522,1,0,63.38,64.1,0.0,36.43,61.0,1.299621994798829,25.955048281167947,0.6429036277152343,0.12450665931647648,0.12450665931647648,15.055681825585426,0.580067571537106
ovo1000.ply,60.98317122162147,61.48,45.91,-0.4968287783785285,45.78830638352675,-0.1216936164732445,2,4,67.46,68.6,1.33,37.93,67.78,1.3318503355599405,27.92316128134675,0.5720502784485579,0.09651992196099927,0.09651992196099927,16.06568739134992,0.575353457635978
ovo838.ply,60.04201957151679,58.01,44.64,2.0320195715167912,46.900635946457946,2.260635946457945,2,4,63.06,62.5,0.0,38.82,60.73,1.2801962779366387,28.16008901413812,0.5898200020711403,0.10441450905029334,0.10441450905029334,15.58555816495995,0.553462673968645
ovo952.ply,58.33040081333064,58.08,43.74,0.2504008133306428,42.20546639846564,-1.5345336015343634,2,4,61.81,60.1,0.0,38.89,58.56,1.3820579605169632,24.618617715360593,0.521077991904994,0.08015569820633868,0.08015569820633868,14.930770292967981,0.6064828848474318
ovo268.ply,59.63602905787646,60.68,45.91,-1.0439709421235364,46.269231397312666,0.3592313973126693,2,1,66.89,67.8,0.0,40.6,66.9,1.2888917160906233,27.59313228095748,0.5906094479900319,0.11323215991922383,0.11323215991922383,15.658112935717295,0.5674641347812203
ovo449.ply,56.23043266953811,57.44,45.11,-1.209567330461887,44.69576406348069,-0.4142359365193115,1,2,63.32,63.8,3.77,39.73,61.31,1.2580707332729544,25.13262151785112,0.6546258159025548,0.12665387721264607,0.12665387721264607,14.808579532255875,0.5892174647096676
ovo670.ply,57.45798932378099,59.27,45.02,-1.8120106762190105,45.51495695078237,0.4949569507823668,1,3,64.54,64.6,0.77,39.22,63.03,1.2623979714165878,26.151979105504047,0.6434979046812677,0.10433078179112819,0.10433078179112819,15.211362437721828,0.5816524392419841
ovo310.ply,59.5319873752774,60.0,43.72,-0.4680126247225971,44.74489532765799,1.024895327657994,2,1,63.13,62.8,0.66,38.66,60.44,1.330475508755501,26.637525437542443,0.5322739449108757,0.09790117101064534,0.09790117101064534,15.474708629541675,0.5809364186559124
ovo347.ply,60.49807254841061,59.53,45.47,0.9680725484106104,45.39818535052096,-0.0718146494790445,3,1,65.39,66.4,-0.69,39.85,64.48,1.3326099288177027,27.465027109020088,0.5208090441665247,0.09661565216959998,0.09661565216959998,15.895875880039315,0.5787678933263742
ovo968.ply,62.92252413941094,61.99,46.92,0.9325241394109368,47.65984312959628,0.7398431295962808,3,4,69.36,74.0,0.79,41.03,71.13,1.3202419480969019,29.988776298025606,0.5523044401993015,0.0851829634680012,0.0851829634680012,15.907354001938948,0.5304435847549489
ovo153.ply,60.180172012929866,60.82,45.79,-0.6398279870701344,44.4709489530542,-1.319051046945802,3,0,66.81,70.5,0.0,40.71,66.73,1.3532468595725071,26.76269357573025,0.5278965265511208,0.0922595092071127,0.0922595092071127,15.092187727869504,0.5639263359333851
ovo127.ply,58.5891888133332,59.49,43.32,-0.9008111866668004,43.04285068087027,-0.2771493191297267,1,0,62.19,62.8,-0.92,35.89,58.92,1.3611828186689376,25.21845705605616,0.5754564407339969,0.08599240388342111,0.08599240388342111,15.01966512892164,0.5955822394500816
ovo792.ply,55.247484585929776,58.79,44.87,-3.542515414070224,44.14689151063774,-0.7231084893622608,3,3,63.97,62.7,0.78,40.62,62.13,1.2514467654561185,24.390047082506726,0.6798934627642339,0.09070316640919919,0.09070316640919919,14.364904323315775,0.5889658299847529
ovo52.ply,55.66115196661304,56.16,44.13,-0.498848033386956,43.28050303455368,-0.8494969654463276,1,0,60.96,61.3,1.0,39.03,57.56,1.286056031330668,24.090426565977495,0.6691239239527915,0.09813821998038016,0.09813821998038016,14.588936316221575,0.605590618176321
ovo359.ply,58.97298034122429,60.46,45.86,-1.487019658775708,45.79393889468634,-0.0660611053136577,3,1,66.65,68.9,1.65,38.01,66.52,1.287790082369769,27.006050581835645,0.5753420289185833,0.10960623360375568,0.10960623360375568,15.509495986967755,0.5742970798328983
ovo929.ply,63.05423932997791,61.4,45.07,1.654239329977912,44.68643181309818,-0.3835681869018188,3,4,66.13,61.9,1.31,38.94,65.43,1.4110376857499705,28.176689663458315,0.5207218766062781,0.09235057778884982,0.09235057778884982,15.689138274691187,0.5568126867308355
ovo146.ply,61.3814746586709,61.12,42.38,0.261474658670906,42.62859931916738,0.2485993191673756,2,0,61.89,59.7,1.21,34.35,58.12,1.439913007675848,26.166062888441083,0.47469796892250227,0.10639155959997995,0.10639155959997995,15.216842602916683,0.5815488049460722
